Compound,Primary Cell Line Name,ID,IC50 (uM)
AZD6244,NCI-H2170,9252,7.943282347242816
AZD6244,JHOS-2,5319,7.943282347242816
AZD6244,HT-1197,1155,7.943282347242816
AZD6244,769-P,791,7.943282347242816
AZD6244,NCI-H810,5647,7.943282347242816
AZD6244,SU-DHL-10,5739,7.943282347242816
AZD6244,TYK-nu,10545,7.943282347242816
AZD6244,VMRC-RCZ,198,7.943282347242816
AZD6244,WM-115,11176,7.943282347242816
AZD6244,GCT,7737,7.943282347242816
AZD6244,ALL-SIL,10827,7.943282347242816
AZD6244,Calu-6,7714,3.630780547701014
AZD6244,TOV-112D,5461,7.943282347242816
AZD6244,PA-TU-8902,1731,7.943282347242816
AZD6244,C2BBe1,6317,7.943282347242816
AZD6244,NCI-H358,9670,1.7378008287493754
AZD6244,NUGC-3,10083,7.943282347242816
AZD6244,8305C,8551,7.943282347242816
AZD6244,HCC1187,8527,7.943282347242816
AZD6244,EFO-21,10430,7.943282347242816
AZD6244,KYSE-450,8179,7.943282347242816
AZD6244,SIMA,11064,7.943282347242816
AZD6244,SK-MEL-31,1480,7.943282347242816
AZD6244,MES-SA,5036,7.943282347242816
AZD6244,NCI-H1703,9183,7.943282347242816
AZD6244,UACC-812,6452,7.943282347242816
AZD6244,HPAC,3314,2.1877616239495525
AZD6244,BT-474,5130,7.943282347242816
AZD6244,NCI-H1666,8388,0.3019951720402016
AZD6244,OCI-AML5,6590,2.2387211385683394
AZD6244,HH,7553,7.943282347242816
AZD6244,DK-MG,8834,7.943282347242816
AZD6244,GAMG,5692,7.943282347242816
AZD6244,SK-MEL-5,4111,0.16982436524617442
AZD6244,KG-1,3992,1.4125375446227544
AZD6244,PSN1,329,0.7943282347242815
AZD6244,BL-41,6156,7.943282347242816
AZD6244,OCUM-1,3805,0.06760829753919818
AZD6244,BT-549,926,7.943282347242816
AZD6244,HSC-2,6542,7.943282347242816
AZD6244,C3A,8014,7.943282347242816
AZD6244,HCC-44,308,7.943282347242816
AZD6244,KYSE-140,855,7.943282347242816
AZD6244,BT-20,10851,7.943282347242816
AZD6244,NCI-H1581,973,7.943282347242816
AZD6244,L-428,10335,7.943282347242816
AZD6244,NCI-H1648,3078,7.943282347242816
AZD6244,NCI-H2052,4063,7.943282347242816
AZD6244,MC116,11016,7.943282347242816
AZD6244,8-MG-BA,155,7.943282347242816
AZD6244,PC-3,467,7.943282347242816
AZD6244,G-361,4941,0.4168693834703354
AZD6244,CAL-78,7462,7.943282347242816
AZD6244,G-401,9394,7.943282347242816
AZD6244,EB2,8411,7.943282347242816
AZD6244,HCC1569,605,7.943282347242816
AZD6244,OPM-2,4087,7.943282347242816
AZD6244,NCI-H1341,676,7.943282347242816
AZD6244,NCI-H2087,3733,0.40738027780411273
AZD6244,SNU-449,9300,7.943282347242816
AZD6244,TE-5,6635,7.943282347242816
AZD6244,KMRC-1,10734,7.943282347242816
AZD6244,NCI-H1568,7416,7.943282347242816
AZD6244,Daoy,4248,7.943282347242816
AZD6244,JHH-4,7968,7.943282347242816
AZD6244,NCI-H441,1020,7.943282347242816
AZD6244,HPAF-II,6495,3.9810717055349722
AZD6244,HT-29,9021,0.09772372209558107
AZD6244,ES-2,1752,0.6309573444801932
AZD6244,ZR-75-30,8575,7.943282347242816
AZD6244,CHL-1,4718,7.943282347242816
AZD6244,KURAMOCHI,8110,7.943282347242816
AZD6244,SHP-77,2435,7.943282347242816
AZD6244,KARPAS-620,10993,0.0933254300796991
AZD6244,SBC-5,9647,7.943282347242816
AZD6244,L-363,4480,7.943282347242816
AZD6244,SIG-M5,5599,0.006456542290346556
AZD6244,FU-OV-1,9462,7.943282347242816
AZD6244,NCI-H2030,10569,7.943282347242816
AZD6244,HCC-15,8621,7.943282347242816
AZD6244,NCI-H2085,2666,7.943282347242816
AZD6244,IPC-298,4965,0.07413102413009177
AZD6244,KNS-42,7486,7.943282347242816
AZD6244,MEL-HO,3475,0.10715193052376065
AZD6244,SNG-M,878,7.943282347242816
AZD6244,LN-18,7146,7.943282347242816
AZD6244,EFM-19,491,7.943282347242816
AZD6244,SK-MEL-2,2368,2.3988329190194904
AZD6244,NCI-H226,2689,7.943282347242816
AZD6244,LOU-NH91,2804,7.943282347242816
AZD6244,KYSE-150,7670,7.943282347242816
AZD6244,42-MG-BA,1688,7.943282347242816
AZD6244,MFE-296,3194,7.943282347242816
AZD6244,NCI-H1573,8926,7.943282347242816
AZD6244,KARPAS-422,7899,7.943282347242816
AZD6244,NCI-H1299,10035,7.943282347242816
AZD6244,KYSE-510,6888,7.943282347242816
AZD6244,NCI-H2444,5940,7.943282347242816
AZD6244,PC-14,4132,7.943282347242816
AZD6244,RL95-2,4989,1.5135612484362082
AZD6244,SK-OV-3,88,7.943282347242816
AZD6244,GMS-10,10686,7.943282347242816
AZD6244,JHH-2,2643,7.943282347242816
AZD6244,SNU-387,11108,7.943282347242816
AZD6244,G-402,6294,7.943282347242816
AZD6244,TE-1,2781,7.943282347242816
AZD6244,AMO-1,4694,7.943282347242816
AZD6244,NCI-H1155,1457,7.943282347242816
AZD6244,HT-1376,3150,7.943282347242816
AZD6244,HCC70,3897,7.943282347242816
AZD6244,TT2609-C02,10662,0.35481338923357547
AZD6244,SW620,3829,0.057543993733715694
AZD6244,HT-1080,8880,0.7413102413009175
AZD6244,RPMI-7951,11197,7.943282347242816
AZD6244,NCI-H747,4410,0.16218100973589297
AZD6244,NCI-H1355,3568,5.88843655355589
AZD6244,MKN7,8435,7.943282347242816
AZD6244,SNU-475,5916,7.943282347242816
AZD6244,CAMA-1,4917,7.943282347242816
AZD6244,NCI-H1651,4622,7.943282347242816
AZD6244,SNU-398,3873,7.943282347242816
AZD6244,NCI-H2452,8062,7.943282347242816
AZD6244,T98G,9276,7.943282347242816
AZD6244,GI-1,6338,7.943282347242816
AZD6244,SW48,10969,0.03630780547701014
AZD6244,NCI-H1793,4763,7.943282347242816
AZD6244,NCI-H2023,10358,7.943282347242816
AZD6244,NCI-H1975,4224,7.943282347242816
AZD6244,NCI-H2228,1967,7.943282347242816
AZD6244,HD-MY-Z,7258,0.30902954325135906
AZD6244,NCI-H1092,5343,7.943282347242816
AZD6244,CAL-85-1,3035,3.019951720402016
AZD6244,NCI-H1944,557,7.943282347242816
AZD6244,C32,8086,1.3489628825916535
AZD6244,RVH-421,5083,0.2570395782768864
AZD6244,MDA-MB-436,2619,7.943282347242816
AZD6244,KYM-1,1596,7.943282347242816
AZD6244,RERF-GC-1B,1710,7.943282347242816
AZD6244,MEG-01,8690,2.041737944669529
AZD6244,COR-L105,3335,7.943282347242816
AZD6244,HCC1954,6798,7.943282347242816
AZD6244,HLE,7005,7.943282347242816
AZD6244,NCI-H28,111,7.943282347242816
AZD6244,KYSE-70,5826,7.943282347242816
AZD6244,HCC1806,3173,7.943282347242816
AZD6244,A172,1318,7.943282347242816
AZD6244,UACC-257,7530,0.2344228815319922
AZD6244,TOV-21G,7053,7.943282347242816
AZD6244,NUGC-4,4271,0.06760829753919818
AZD6244,KP-3,9782,7.943282347242816
AZD6244,SK-MEL-30,6108,0.09120108393559097
AZD6244,TE-9,2876,7.943282347242816
AZD6244,SK-N-FI,10150,7.943282347242816
AZD6244,EN,7649,7.943282347242816
AZD6244,SU-DHL-8,950,7.943282347242816
AZD6244,KYSE-520,2155,7.943282347242816
AZD6244,Calu-3,9370,7.943282347242816
AZD6244,HARA,10014,7.943282347242816
AZD6244,DEL,9486,7.943282347242816
AZD6244,8505C,6911,7.943282347242816
AZD6244,KARPAS-299,9993,7.943282347242816
AZD6244,HCC1395,2480,7.943282347242816
AZD6244,COLO-679,9946,0.12302687708123815
AZD6244,SUIT-2,373,0.5495408738576245
AZD6244,SJSA-1,6359,7.943282347242816
AZD6244,J82,3545,7.943282347242816
AZD6244,JHOS-4,1294,7.943282347242816
AZD6244,NCI-H661,4016,7.943282347242816
AZD6244,SK-N-AS,9804,0.20417379446695297
AZD6244,MDA-MB-157,7855,7.943282347242816
AZD6244,SU-DHL-4,1824,7.943282347242816
AZD6244,SK-MEL-24,18,2.290867652767773
AZD6244,A2058,534,5.011872336272722
AZD6244,EBC-1,2526,0.7413102413009175
AZD6244,KYSE-180,264,7.943282347242816
AZD6244,OVTOKO,245,7.943282347242816
AZD6244,SUP-M2,2737,6.606934480075959
AZD6244,SK-LU-1,5782,7.943282347242816
AZD6244,CAL-12T,511,3.311311214825911
AZD6244,A2780,5107,1.5848931924611136
AZD6244,MSTO-211H,7076,7.943282347242816
AZD6244,NCI-H522,9922,7.943282347242816
AZD6244,IGR-37,8810,0.2137962089502232
AZD6244,NCI-H647,1413,7.943282347242816
AZD6244,ACHN,10779,7.943282347242816
AZD6244,NCI-H1563,9228,7.943282347242816
AZD6244,HuCCT1,3944,7.943282347242816
AZD6244,LCLC-103H,5988,7.943282347242816
AZD6244,MOLP-8,4551,7.943282347242816
AZD6244,OCI-AML2,4670,0.012882495516931342
AZD6244,MDA-MB-415,8997,7.943282347242816
AZD6244,T84,10638,7.943282347242816
AZD6244,GCIY,6867,7.943282347242816
AZD6244,RD,7438,1.3803842646028848
AZD6244,CCK-81,6404,7.943282347242816
AZD6244,MFE-280,581,7.943282347242816
AZD6244,OVCAR-8,2039,7.943282347242816
AZD6244,OVCAR-4,11331,7.943282347242816
AZD6244,ONS-76,9205,0.31622776601683794
AZD6244,UACC-62,2083,0.034673685045253165
AZD6244,HCC-56,2548,0.14125375446227545
AZD6244,SK-N-SH,3920,7.943282347242816
AZD6244,MDA-MB-453,9970,7.943282347242816
AZD6244,KU812,5367,0.18197008586099836
AZD6244,GRANTA-519,5226,7.943282347242816
AZD6244,OV-90,9623,0.14454397707459277
AZD6244,H4,9115,7.943282347242816
AZD6244,KCL-22,8297,0.4786300923226383
AZD6244,CAS-1,9898,7.943282347242816
AZD6244,SUP-T1,767,7.943282347242816
AZD6244,TCCSUP,11155,7.943282347242816
AZD6244,Saos-2,3102,7.943282347242816
AZD6244,SF126,10382,7.943282347242816
AZD6244,Capan-2,8158,0.5011872336272722
AZD6244,SK-MES-1,5759,7.943282347242816
AZD6244,KALS-1,1551,7.943282347242816
AZD6244,HCC-78,4869,7.943282347242816
AZD6244,NCI-H1792,6518,7.943282347242816
AZD6244,639-V,5250,7.943282347242816
AZD6244,NCI-H2009,2572,7.943282347242816
AZD6244,RT4,835,4.36515832240166
AZD6244,RKO,4040,1.9054607179632472
AZD6244,huH-1,10107,7.943282347242816
AZD6244,NCI-H650,41,7.943282347242816
AZD6244,TC-71,8134,7.943282347242816
AZD6244,KELLY,11263,7.943282347242816
AZD6244,LN-229,10453,7.943282347242816
AZD6244,A549,744,2.137962089502232
AZD6244,DBTRG-05MG,3218,0.3311311214825911
AZD6244,MDA-MB-468,6036,7.943282347242816
AZD6244,KYSE-410,1342,7.943282347242816
AZD6244,HT-144,3968,0.37153522909717257
AZD6244,SK-HEP-1,9557,7.943282347242816
AZD6244,MFE-319,3056,7.943282347242816
AZD6244,SW1417,6474,0.19952623149688797
AZD6244,SK-ES-1,8273,7.943282347242816
AZD6244,JHH-7,4823,4.168693834703354
AZD6244,HOS,8974,7.943282347242816
AZD6244,JHH-6,10521,7.943282347242816
AZD6244,NCI-H1915,4339,1.5848931924611136
AZD6244,QGP-1,7394,0.07943282347242814
